time,open,high,low,close,tick_volume,spread,real_volume
2026-02-23 12:45:00,1.17777,1.17826,1.17761,1.17815,913,8,0
2026-02-23 13:00:00,1.17815,1.17851,1.17778,1.17849,1429,8,0
2026-02-23 13:15:00,1.17848,1.17927,1.17845,1.17926,971,8,0
2026-02-23 13:30:00,1.17926,1.17975,1.17922,1.17962,1118,8,0
2026-02-23 13:45:00,1.17961,1.17968,1.17917,1.17956,1108,8,0
2026-02-23 14:00:00,1.17956,1.17995,1.17937,1.17991,1079,8,0
2026-02-23 14:15:00,1.17991,1.18024,1.17946,1.17954,837,8,0
2026-02-23 14:30:00,1.17954,1.18009,1.17946,1.17987,1832,8,0
2026-02-23 14:45:00,1.17987,1.18088,1.17939,1.18052,1912,8,0
2026-02-23 15:00:00,1.18052,1.18097,1.18012,1.18054,1570,8,0
2026-02-23 15:15:00,1.18054,1.18076,1.1801,1.1803,1381,8,0
2026-02-23 15:30:00,1.18029,1.18053,1.17966,1.18005,1752,8,0
2026-02-23 15:45:00,1.18005,1.18011,1.1791800000000001,1.17945,1647,8,0
2026-02-23 16:00:00,1.17944,1.17949,1.17878,1.17926,1624,8,0
2026-02-23 16:15:00,1.17926,1.18024,1.17913,1.18007,1592,8,0
2026-02-23 16:30:00,1.18007,1.18044,1.17973,1.18009,1464,8,0
2026-02-23 16:45:00,1.18009,1.1806,1.17995,1.18034,1073,8,0
2026-02-23 17:00:00,1.18034,1.18084,1.17992,1.18,1314,8,0
2026-02-23 17:15:00,1.18,1.18026,1.1792799999999999,1.17948,1031,8,0
2026-02-23 17:30:00,1.17948,1.17951,1.17902,1.17929,1217,8,0
2026-02-23 17:45:00,1.17929,1.18001,1.17919,1.17984,961,8,0
2026-02-23 18:00:00,1.17984,1.17996,1.1795499999999999,1.1796,654,8,0
2026-02-23 18:15:00,1.1796,1.1797900000000001,1.17945,1.17956,649,8,0
2026-02-23 18:30:00,1.17956,1.18006,1.17956,1.17971,725,8,0
2026-02-23 18:45:00,1.1797,1.1799,1.17963,1.1797900000000001,640,8,0
2026-02-23 19:00:00,1.17978,1.18002,1.17961,1.17985,503,8,0
2026-02-23 19:15:00,1.17985,1.17992,1.17938,1.17947,516,8,0
2026-02-23 19:30:00,1.17947,1.17949,1.17879,1.17887,530,8,0
2026-02-23 19:45:00,1.17887,1.17925,1.1788,1.17913,759,8,0
2026-02-23 20:00:00,1.17913,1.17924,1.17899,1.1791,495,8,0
2026-02-23 20:15:00,1.1791,1.17936,1.17878,1.1792799999999999,463,8,0
2026-02-23 20:30:00,1.1792799999999999,1.17933,1.1789399999999999,1.17898,434,8,0
2026-02-23 20:45:00,1.17898,1.17906,1.17872,1.17886,524,8,0
2026-02-23 21:00:00,1.17888,1.1792,1.17887,1.17899,338,8,0
2026-02-23 21:15:00,1.17899,1.17904,1.17854,1.17864,347,8,0
2026-02-23 21:30:00,1.17864,1.179,1.17861,1.17885,284,8,0
2026-02-23 21:45:00,1.17885,1.17892,1.17852,1.17853,417,8,0
2026-02-23 22:00:00,1.17847,1.17862,1.17834,1.17859,21,16,0
2026-02-23 22:15:00,1.17859,1.17861,1.17858,1.1786,21,19,0
2026-02-23 22:30:00,1.1786,1.17864,1.17854,1.17859,357,18,0
2026-02-23 22:45:00,1.17859,1.17871,1.1785700000000001,1.17859,633,13,0
2026-02-23 23:00:00,1.17859,1.17919,1.17859,1.17919,293,8,0
2026-02-23 23:15:00,1.17919,1.17922,1.17887,1.17893,177,8,0
2026-02-23 23:30:00,1.17893,1.17943,1.17893,1.17935,329,8,0
2026-02-23 23:45:00,1.17935,1.1795,1.17924,1.1792799999999999,351,8,0
2026-02-24 00:00:00,1.1792799999999999,1.17945,1.17902,1.17921,399,8,0
2026-02-24 00:15:00,1.17921,1.17935,1.1789399999999999,1.17904,218,8,0
2026-02-24 00:30:00,1.17904,1.1796,1.17895,1.17925,539,8,0
2026-02-24 00:45:00,1.17925,1.17935,1.17872,1.17877,494,8,0
2026-02-24 01:00:00,1.17877,1.17877,1.1781,1.1782,1017,8,0
2026-02-24 01:15:00,1.17821,1.1783299999999999,1.17717,1.17733,1016,8,0
2026-02-24 01:30:00,1.17733,1.17804,1.17713,1.17797,990,8,0
2026-02-24 01:45:00,1.17797,1.1783,1.17779,1.17815,687,8,0
2026-02-24 02:00:00,1.17815,1.17843,1.17809,1.17816,779,8,0
2026-02-24 02:15:00,1.17816,1.1782,1.17781,1.17819,496,8,0
2026-02-24 02:30:00,1.17819,1.17838,1.17801,1.17816,363,8,0
2026-02-24 02:45:00,1.17816,1.1784,1.1781,1.17834,362,8,0
2026-02-24 03:00:00,1.17834,1.17851,1.1782,1.17821,331,8,0
2026-02-24 03:15:00,1.17821,1.17822,1.1778,1.1778,278,8,0
2026-02-24 03:30:00,1.1778,1.17788,1.17765,1.17774,245,8,0
2026-02-24 03:45:00,1.17774,1.17784,1.17746,1.17748,297,8,0
2026-02-24 04:00:00,1.17748,1.17764,1.17721,1.17724,335,8,0
2026-02-24 04:15:00,1.17724,1.17741,1.17706,1.17708,304,8,0
2026-02-24 04:30:00,1.17708,1.17714,1.17677,1.17682,434,8,0
2026-02-24 04:45:00,1.17682,1.17706,1.17682,1.17693,280,8,0
2026-02-24 05:00:00,1.17693,1.17718,1.17682,1.17713,422,8,0
2026-02-24 05:15:00,1.17713,1.17717,1.17691,1.17696,228,8,0
2026-02-24 05:30:00,1.17696,1.1773,1.17692,1.1772,279,8,0
2026-02-24 05:45:00,1.1772,1.17803,1.17716,1.1779600000000001,461,8,0
2026-02-24 06:00:00,1.1779600000000001,1.1782,1.17783,1.17792,341,8,0
2026-02-24 06:15:00,1.17792,1.17805,1.17769,1.17782,450,8,0
2026-02-24 06:30:00,1.17782,1.17816,1.17774,1.17795,297,8,0
2026-02-24 06:45:00,1.17795,1.17811,1.17778,1.17801,355,8,0
2026-02-24 07:00:00,1.17801,1.17801,1.17712,1.1774499999999999,1577,8,0
2026-02-24 07:15:00,1.1774499999999999,1.17777,1.17714,1.17756,1086,8,0
2026-02-24 07:30:00,1.17757,1.17821,1.17757,1.17798,1087,8,0
2026-02-24 07:45:00,1.17798,1.17805,1.17742,1.17789,842,8,0
2026-02-24 08:00:00,1.17789,1.17807,1.1773,1.17775,1254,8,0
2026-02-24 08:15:00,1.17775,1.17879,1.17769,1.1787,1069,8,0
2026-02-24 08:30:00,1.1787,1.17895,1.17844,1.17877,921,8,0
2026-02-24 08:45:00,1.17876,1.17882,1.1783299999999999,1.1783299999999999,820,8,0
2026-02-24 09:00:00,1.1783299999999999,1.17903,1.17828,1.17882,882,8,0
2026-02-24 09:15:00,1.17882,1.17906,1.17834,1.17885,825,8,0
2026-02-24 09:30:00,1.17885,1.17927,1.17869,1.17875,674,8,0
2026-02-24 09:45:00,1.17875,1.17886,1.17859,1.17873,475,8,0
2026-02-24 10:00:00,1.17873,1.1789,1.17836,1.17842,672,8,0
2026-02-24 10:15:00,1.17839,1.17853,1.17818,1.17851,434,8,0
2026-02-24 10:30:00,1.17851,1.17908,1.17851,1.1786699999999999,499,8,0
2026-02-24 10:45:00,1.17866,1.17888,1.17838,1.17852,360,8,0
2026-02-24 11:00:00,1.17852,1.1785700000000001,1.17798,1.17817,571,8,0
2026-02-24 11:15:00,1.17817,1.17842,1.17792,1.1780599999999999,588,8,0
2026-02-24 11:30:00,1.1780599999999999,1.17823,1.17795,1.17816,456,8,0
2026-02-24 11:45:00,1.17816,1.17821,1.17788,1.17803,668,8,0
2026-02-24 12:00:00,1.17802,1.17821,1.17753,1.17757,817,8,0
2026-02-24 12:15:00,1.17757,1.1776,1.17729,1.17736,557,8,0
2026-02-24 12:30:00,1.17736,1.17781,1.17736,1.17752,799,8,0
2026-02-24 12:45:00,1.17752,1.1783299999999999,1.17724,1.1781,991,8,0
2026-02-24 13:00:00,1.17809,1.17809,1.17758,1.17778,1180,8,0
2026-02-24 13:15:00,1.17777,1.17781,1.17746,1.17761,911,8,0
2026-02-24 13:30:00,1.17761,1.1778,1.1771,1.17712,1056,8,0
2026-02-24 13:45:00,1.17712,1.17729,1.17677,1.17718,875,8,0
2026-02-24 14:00:00,1.17718,1.17767,1.17676,1.17695,1047,8,0
2026-02-24 14:15:00,1.17695,1.17761,1.1767,1.17746,959,8,0
2026-02-24 14:30:00,1.17746,1.17783,1.17717,1.17725,1424,8,0
2026-02-24 14:45:00,1.17725,1.17759,1.17698,1.17731,1195,8,0
2026-02-24 15:00:00,1.17729,1.17736,1.17667,1.17696,1590,8,0
2026-02-24 15:15:00,1.17696,1.17719,1.17657,1.17713,1178,8,0
2026-02-24 15:30:00,1.17713,1.17807,1.17695,1.17741,1364,8,0
2026-02-24 15:45:00,1.17741,1.17781,1.17708,1.17723,1524,8,0
2026-02-24 16:00:00,1.17724,1.17856,1.17717,1.17853,1139,8,0
2026-02-24 16:15:00,1.17853,1.179,1.17849,1.17892,709,8,0
2026-02-24 16:30:00,1.17892,1.17897,1.17845,1.17876,826,8,0
2026-02-24 16:45:00,1.17876,1.17895,1.17849,1.17876,626,8,0
2026-02-24 17:00:00,1.17876,1.17884,1.17853,1.17871,651,8,0
2026-02-24 17:15:00,1.17871,1.17881,1.1782,1.17827,618,8,0
2026-02-24 17:30:00,1.17827,1.1786699999999999,1.17815,1.17862,478,8,0
2026-02-24 17:45:00,1.17862,1.17872,1.17845,1.17851,345,8,0
2026-02-24 18:00:00,1.17851,1.17862,1.17804,1.17829,454,8,0
2026-02-24 18:15:00,1.17829,1.17863,1.17809,1.17838,372,8,0
2026-02-24 18:30:00,1.17838,1.17851,1.17786,1.17786,551,8,0
2026-02-24 18:45:00,1.17786,1.17811,1.17768,1.17782,443,8,0
2026-02-24 19:00:00,1.17782,1.17807,1.17761,1.17807,420,8,0
2026-02-24 19:15:00,1.17807,1.17811,1.17763,1.1781,400,8,0
2026-02-24 19:30:00,1.1781,1.17837,1.1780599999999999,1.1782,275,8,0
2026-02-24 19:45:00,1.1782,1.17821,1.1777199999999999,1.17785,426,8,0
2026-02-24 20:00:00,1.17785,1.17792,1.17758,1.17775,366,8,0
2026-02-24 20:15:00,1.17775,1.17799,1.17747,1.17779,455,8,0
2026-02-24 20:30:00,1.17779,1.17832,1.17779,1.17821,392,8,0
2026-02-24 20:45:00,1.17821,1.17825,1.17748,1.17749,487,8,0
2026-02-24 21:00:00,1.17749,1.17767,1.17739,1.1774499999999999,349,8,0
2026-02-24 21:15:00,1.1774499999999999,1.17755,1.17738,1.17753,221,8,0
2026-02-24 21:30:00,1.17753,1.17758,1.17739,1.17756,203,8,0
2026-02-24 21:45:00,1.17756,1.17756,1.17732,1.17734,507,8,0
2026-02-24 22:00:00,1.17722,1.17738,1.17722,1.17737,28,32,0
2026-02-24 22:15:00,1.17737,1.17742,1.17722,1.17722,74,8,0
2026-02-24 22:30:00,1.17722,1.17771,1.17722,1.17738,236,8,0
2026-02-24 22:45:00,1.17738,1.17739,1.17727,1.17729,80,17,0
2026-02-24 23:00:00,1.17729,1.17742,1.17725,1.17732,235,8,0
2026-02-24 23:15:00,1.17732,1.17743,1.17725,1.17742,145,8,0
2026-02-24 23:30:00,1.17742,1.17748,1.17736,1.1774,124,8,0
2026-02-24 23:45:00,1.1774,1.17757,1.17733,1.17736,134,8,0
2026-02-25 00:00:00,1.17736,1.17768,1.1773,1.17755,330,8,0
2026-02-25 00:15:00,1.17755,1.1778,1.1775,1.17766,250,8,0
2026-02-25 00:30:00,1.17766,1.17791,1.17753,1.17771,590,8,0
2026-02-25 00:45:00,1.17771,1.17795,1.17748,1.17776,717,8,0
2026-02-25 01:00:00,1.17776,1.17785,1.17757,1.17774,504,8,0
2026-02-25 01:15:00,1.17774,1.1780599999999999,1.17763,1.17784,536,8,0
2026-02-25 01:30:00,1.17784,1.17817,1.1777,1.1779600000000001,445,8,0
2026-02-25 01:45:00,1.1779600000000001,1.1779600000000001,1.1776200000000001,1.17781,414,8,0
2026-02-25 02:00:00,1.17781,1.17842,1.17778,1.17841,511,8,0
2026-02-25 02:15:00,1.17841,1.17848,1.17819,1.17843,319,8,0
2026-02-25 02:30:00,1.17843,1.17893,1.1783,1.17887,886,8,0
2026-02-25 02:45:00,1.17887,1.17931,1.17871,1.17919,618,8,0
2026-02-25 03:00:00,1.17919,1.1794,1.17854,1.17861,762,8,0
2026-02-25 03:15:00,1.17861,1.17887,1.17856,1.17873,524,8,0
2026-02-25 03:30:00,1.17873,1.17919,1.17868,1.17896,793,8,0
2026-02-25 03:45:00,1.17896,1.17909,1.17877,1.1789100000000001,566,8,0
2026-02-25 04:00:00,1.1789100000000001,1.1791800000000001,1.17879,1.17885,362,8,0
2026-02-25 04:15:00,1.17885,1.17933,1.17872,1.17926,310,8,0
2026-02-25 04:30:00,1.17926,1.17938,1.17912,1.17932,289,8,0
2026-02-25 04:45:00,1.17932,1.17959,1.17915,1.17946,333,8,0
2026-02-25 05:00:00,1.17946,1.1797900000000001,1.17938,1.17967,417,8,0
2026-02-25 05:15:00,1.17967,1.1797900000000001,1.17956,1.17977,187,8,0
2026-02-25 05:30:00,1.17977,1.18046,1.17972,1.18042,422,8,0
2026-02-25 05:45:00,1.18043,1.18052,1.17999,1.18006,451,8,0
2026-02-25 06:00:00,1.18006,1.1803,1.17967,1.18019,654,8,0
2026-02-25 06:15:00,1.18019,1.18048,1.18012,1.18041,476,8,0
2026-02-25 06:30:00,1.18041,1.18052,1.18017,1.18017,364,8,0
2026-02-25 06:45:00,1.18017,1.1806,1.18014,1.1804999999999999,451,8,0
2026-02-25 07:00:00,1.1804999999999999,1.18076,1.18038,1.18043,664,8,0
2026-02-25 07:15:00,1.18043,1.18053,1.18001,1.18019,511,8,0
2026-02-25 07:30:00,1.18019,1.18026,1.17993,1.1801300000000001,478,8,0
2026-02-25 07:45:00,1.1801300000000001,1.18058,1.17966,1.17967,871,8,0
2026-02-25 08:00:00,1.17967,1.17996,1.1794,1.1795,1153,8,0
2026-02-25 08:15:00,1.1795,1.17987,1.17901,1.1791800000000001,752,8,0
2026-02-25 08:30:00,1.1791800000000001,1.17946,1.17901,1.1792799999999999,612,8,0
2026-02-25 08:45:00,1.1792799999999999,1.17942,1.17892,1.17897,563,8,0
2026-02-25 09:00:00,1.17897,1.17912,1.17879,1.17883,642,8,0
2026-02-25 09:15:00,1.17883,1.17914,1.17861,1.17885,647,8,0
2026-02-25 09:30:00,1.17885,1.1792799999999999,1.17861,1.17863,922,8,0
2026-02-25 09:45:00,1.17863,1.17898,1.17852,1.17876,850,8,0
2026-02-25 10:00:00,1.17876,1.17881,1.1783,1.1786,578,8,0
2026-02-25 10:15:00,1.1786,1.17868,1.17836,1.17839,586,8,0
2026-02-25 10:30:00,1.17839,1.17843,1.1779,1.17813,793,8,0
2026-02-25 10:45:00,1.17813,1.17816,1.17794,1.1779600000000001,450,8,0
2026-02-25 11:00:00,1.1779600000000001,1.17808,1.1777,1.1779600000000001,580,8,0
2026-02-25 11:15:00,1.1779600000000001,1.1779600000000001,1.1771,1.17714,524,8,0
2026-02-25 11:30:00,1.17714,1.17755,1.17706,1.17725,490,8,0
2026-02-25 11:45:00,1.17725,1.17764,1.17722,1.17744,637,8,0
2026-02-25 12:00:00,1.1774499999999999,1.17814,1.17736,1.17814,766,8,0
2026-02-25 12:15:00,1.17814,1.17839,1.17801,1.17825,553,8,0
2026-02-25 12:30:00,1.17824,1.17848,1.17805,1.17846,694,8,0
2026-02-25 12:45:00,1.17846,1.17865,1.17835,1.17855,526,8,0
2026-02-25 13:00:00,1.17855,1.17876,1.17832,1.17874,819,8,0
2026-02-25 13:15:00,1.17875,1.17898,1.17826,1.17832,722,8,0
2026-02-25 13:30:00,1.17832,1.17859,1.178,1.17831,783,8,0
2026-02-25 13:45:00,1.17831,1.17853,1.17725,1.17732,1008,8,0
2026-02-25 14:00:00,1.17732,1.1777199999999999,1.17728,1.17759,953,8,0
2026-02-25 14:15:00,1.17759,1.17832,1.17754,1.17823,782,8,0
2026-02-25 14:30:00,1.17823,1.17856,1.17803,1.17853,1221,8,0
2026-02-25 14:45:00,1.17853,1.17889,1.17845,1.17859,1007,8,0
2026-02-25 15:00:00,1.17858,1.17995,1.17844,1.1797900000000001,1131,8,0
2026-02-25 15:15:00,1.1797900000000001,1.1801,1.17889,1.17912,1339,8,0
2026-02-25 15:30:00,1.17912,1.17965,1.1789,1.17954,1244,8,0
2026-02-25 15:45:00,1.17954,1.18022,1.1791800000000001,1.18008,1906,8,0
2026-02-25 16:00:00,1.18008,1.18068,1.18001,1.18024,1307,8,0
2026-02-25 16:15:00,1.18024,1.18057,1.18006,1.18025,625,8,0
2026-02-25 16:30:00,1.18025,1.18046,1.17983,1.17988,789,8,0
2026-02-25 16:45:00,1.17988,1.18062,1.17987,1.18037,823,8,0
2026-02-25 17:00:00,1.18037,1.18136,1.18022,1.18113,898,8,0
2026-02-25 17:15:00,1.18113,1.18129,1.1807699999999999,1.18097,533,8,0
2026-02-25 17:30:00,1.18097,1.1814,1.1809,1.18122,612,8,0
2026-02-25 17:45:00,1.18122,1.18126,1.18062,1.1807,598,8,0
2026-02-25 18:00:00,1.1807,1.1810100000000001,1.18058,1.18073,574,8,0
2026-02-25 18:15:00,1.18073,1.18105,1.18058,1.18071,474,8,0
2026-02-25 18:30:00,1.18071,1.18082,1.18046,1.18047,295,8,0
2026-02-25 18:45:00,1.18047,1.18065,1.18038,1.18044,365,8,0
2026-02-25 19:00:00,1.18044,1.1809,1.18038,1.18086,431,8,0
2026-02-25 19:15:00,1.18086,1.18086,1.18032,1.18039,226,8,0
2026-02-25 19:30:00,1.18039,1.18057,1.18025,1.18057,273,8,0
2026-02-25 19:45:00,1.18057,1.1807400000000001,1.18051,1.18052,390,8,0
2026-02-25 20:00:00,1.18052,1.18072,1.18049,1.18053,463,8,0
2026-02-25 20:15:00,1.18053,1.18076,1.18047,1.18051,411,8,0
2026-02-25 20:30:00,1.18051,1.18085,1.18045,1.18069,363,8,0
2026-02-25 20:45:00,1.18069,1.1807699999999999,1.18044,1.18057,493,8,0
2026-02-25 21:00:00,1.18057,1.1807400000000001,1.18045,1.18046,311,8,0
2026-02-25 21:15:00,1.18046,1.18055,1.18031,1.18055,149,8,0
2026-02-25 21:30:00,1.18055,1.18109,1.18054,1.18105,264,8,0
2026-02-25 21:45:00,1.18105,1.18127,1.18076,1.181,372,8,0
2026-02-25 22:00:00,1.18069,1.18069,1.18047,1.18065,22,31,0
2026-02-25 22:15:00,1.18065,1.18076,1.18065,1.18075,187,22,0
2026-02-25 22:30:00,1.1807699999999999,1.18086,1.18071,1.18083,138,19,0
2026-02-25 22:45:00,1.18083,1.18125,1.18083,1.18099,139,8,0
2026-02-25 23:00:00,1.18099,1.18133,1.18098,1.18117,382,8,0
2026-02-25 23:15:00,1.18117,1.18138,1.18103,1.18126,203,8,0
2026-02-25 23:30:00,1.18126,1.1814,1.18112,1.18131,242,8,0
2026-02-25 23:45:00,1.18131,1.1816,1.1813,1.18146,301,8,0
2026-02-26 00:00:00,1.18147,1.18155,1.18116,1.18129,379,8,0
2026-02-26 00:15:00,1.18129,1.1817,1.18128,1.18152,255,8,0
2026-02-26 00:30:00,1.18152,1.18176,1.18128,1.1817199999999999,364,8,0
2026-02-26 00:45:00,1.18173,1.18191,1.18144,1.18187,525,8,0
2026-02-26 01:00:00,1.18187,1.18208,1.18175,1.18189,548,8,0
2026-02-26 01:15:00,1.18189,1.18269,1.18186,1.18226,641,8,0
2026-02-26 01:30:00,1.18226,1.18276,1.18208,1.18274,795,8,0
2026-02-26 01:45:00,1.18274,1.18285,1.18258,1.1827,510,8,0
2026-02-26 02:00:00,1.1827,1.18286,1.18246,1.18259,504,8,0
2026-02-26 02:15:00,1.18259,1.18268,1.18199,1.18199,421,8,0
2026-02-26 02:30:00,1.18199,1.18199,1.18129,1.18142,430,8,0
2026-02-26 02:45:00,1.18142,1.18174,1.18136,1.1817,289,8,0
2026-02-26 03:00:00,1.1817,1.18195,1.1817,1.18194,441,8,0
2026-02-26 03:15:00,1.18194,1.18218,1.18184,1.18188,456,8,0
2026-02-26 03:30:00,1.18188,1.18212,1.18173,1.18173,259,8,0
2026-02-26 03:45:00,1.18173,1.18182,1.18155,1.18167,319,8,0
2026-02-26 04:00:00,1.18167,1.18173,1.18129,1.18138,243,8,0
2026-02-26 04:15:00,1.18138,1.18153,1.18127,1.1813,312,8,0
2026-02-26 04:30:00,1.1813,1.18166,1.18123,1.1816,358,8,0
2026-02-26 04:45:00,1.1816,1.18183,1.18143,1.1818,284,8,0
2026-02-26 05:00:00,1.1818,1.18191,1.18161,1.18177,459,8,0
2026-02-26 05:15:00,1.18177,1.1821,1.18175,1.18193,356,8,0
2026-02-26 05:30:00,1.18193,1.18195,1.18157,1.18187,316,8,0
2026-02-26 05:45:00,1.18189,1.1822300000000001,1.18177,1.18194,589,8,0
2026-02-26 06:00:00,1.18194,1.18212,1.1817,1.18205,557,8,0
2026-02-26 06:15:00,1.18204,1.18211,1.18146,1.18151,399,8,0
2026-02-26 06:30:00,1.18151,1.18203,1.18149,1.18199,470,8,0
2026-02-26 06:45:00,1.18199,1.18219,1.18181,1.18184,548,8,0
2026-02-26 07:00:00,1.18184,1.18184,1.18085,1.18126,614,8,0
2026-02-26 07:15:00,1.18126,1.18168,1.18104,1.18119,850,8,0
2026-02-26 07:30:00,1.18119,1.18142,1.18109,1.18133,507,8,0
2026-02-26 07:45:00,1.18133,1.18178,1.18113,1.18154,652,8,0
2026-02-26 08:00:00,1.18155,1.18155,1.18033,1.18065,1256,8,0
2026-02-26 08:15:00,1.18065,1.1808,1.18019,1.18031,816,8,0
2026-02-26 08:30:00,1.18031,1.18076,1.18019,1.18065,727,8,0
2026-02-26 08:45:00,1.18065,1.18075,1.1802,1.18022,646,8,0
2026-02-26 09:00:00,1.18022,1.18056,1.17998,1.18005,771,8,0
2026-02-26 09:15:00,1.18005,1.18034,1.17971,1.18011,855,8,0
2026-02-26 09:30:00,1.18011,1.1801599999999999,1.17967,1.1797,660,8,0
2026-02-26 09:45:00,1.1797,1.17996,1.17963,1.17969,560,8,0
2026-02-26 10:00:00,1.17969,1.1799,1.17956,1.17976,450,8,0
2026-02-26 10:15:00,1.17976,1.17994,1.1795,1.17968,432,8,0
2026-02-26 10:30:00,1.17968,1.17974,1.17943,1.17946,454,8,0
2026-02-26 10:45:00,1.17946,1.17982,1.17929,1.17981,410,8,0
2026-02-26 11:00:00,1.17981,1.18045,1.17976,1.18037,849,8,0
2026-02-26 11:15:00,1.18037,1.18041,1.1801,1.18014,308,8,0
2026-02-26 11:30:00,1.18014,1.18025,1.17997,1.18019,376,8,0
2026-02-26 11:45:00,1.18019,1.18025,1.17994,1.18,414,8,0
2026-02-26 12:00:00,1.18,1.18048,1.17995,1.18045,648,8,0
2026-02-26 12:15:00,1.18045,1.18066,1.18024,1.18055,468,8,0
2026-02-26 12:30:00,1.18055,1.18071,1.18028,1.18062,382,8,0
2026-02-26 12:45:00,1.18063,1.18094,1.18049,1.18087,570,8,0
2026-02-26 13:00:00,1.18087,1.18144,1.18071,1.18129,785,8,0
2026-02-26 13:15:00,1.18129,1.18164,1.18121,1.18126,695,8,0
2026-02-26 13:30:00,1.18126,1.1814,1.18024,1.18028,1083,8,0
2026-02-26 13:45:00,1.18028,1.18084,1.18027,1.18065,1166,8,0
2026-02-26 14:00:00,1.18065,1.18083,1.18019,1.18073,849,8,0
2026-02-26 14:15:00,1.18073,1.18083,1.18037,1.18069,704,8,0
2026-02-26 14:30:00,1.1807,1.18115,1.18057,1.18102,1555,8,0
2026-02-26 14:45:00,1.18102,1.18155,1.1809,1.18126,1505,8,0
2026-02-26 15:00:00,1.18126,1.18141,1.18075,1.18085,1542,8,0
2026-02-26 15:15:00,1.18085,1.18087,1.17812,1.17856,2345,8,0
2026-02-26 15:30:00,1.17856,1.17956,1.17805,1.17926,2277,8,0
2026-02-26 15:45:00,1.17926,1.17987,1.17902,1.17986,1573,8,0
2026-02-26 16:00:00,1.17987,1.17991,1.1788,1.17893,1160,8,0
2026-02-26 16:15:00,1.17893,1.17949,1.17873,1.17926,1037,8,0
2026-02-26 16:30:00,1.17925,1.17936,1.1786699999999999,1.1787,903,8,0
2026-02-26 16:45:00,1.1787,1.17921,1.1785700000000001,1.17915,952,8,0
2026-02-26 17:00:00,1.17915,1.17931,1.1787,1.17871,922,8,0
2026-02-26 17:15:00,1.17871,1.17881,1.17766,1.17768,776,8,0
2026-02-26 17:30:00,1.17768,1.178,1.17748,1.17783,936,8,0
2026-02-26 17:45:00,1.17783,1.17783,1.17736,1.17758,1012,8,0
2026-02-26 18:00:00,1.17756,1.17786,1.17738,1.17775,951,8,0
2026-02-26 18:15:00,1.17775,1.17791,1.17755,1.17789,573,8,0
2026-02-26 18:30:00,1.17789,1.1787,1.17755,1.17843,1321,8,0
2026-02-26 18:45:00,1.17842,1.17861,1.17813,1.1784,714,8,0
2026-02-26 19:00:00,1.17843,1.17876,1.17821,1.17859,704,8,0
2026-02-26 19:15:00,1.17859,1.17911,1.17855,1.17911,740,8,0
2026-02-26 19:30:00,1.17911,1.17936,1.17897,1.17935,410,8,0
2026-02-26 19:45:00,1.17935,1.17975,1.17935,1.17964,405,8,0
2026-02-26 20:00:00,1.17964,1.17991,1.1795499999999999,1.1797,483,8,0
2026-02-26 20:15:00,1.1797,1.17994,1.17956,1.1799,355,8,0
2026-02-26 20:30:00,1.1799,1.18025,1.17984,1.1801599999999999,311,8,0
2026-02-26 20:45:00,1.1801599999999999,1.18029,1.18004,1.1801,491,8,0
2026-02-26 21:00:00,1.1801,1.18033,1.1799,1.18009,336,8,0
2026-02-26 21:15:00,1.18009,1.18015,1.17982,1.1799,229,8,0
2026-02-26 21:30:00,1.1799,1.1801300000000001,1.17988,1.17988,251,8,0
2026-02-26 21:45:00,1.17988,1.17996,1.1797,1.17976,268,8,0
2026-02-26 22:00:00,1.17935,1.17935,1.17897,1.17931,19,78,0
2026-02-26 22:15:00,1.17931,1.17959,1.1792799999999999,1.17959,97,47,0
2026-02-26 22:30:00,1.17959,1.17971,1.17959,1.17971,26,30,0
2026-02-26 22:45:00,1.17971,1.17972,1.17965,1.1797,51,17,0
2026-02-26 23:00:00,1.1797,1.1798899999999999,1.17959,1.17982,255,8,0
2026-02-26 23:15:00,1.17982,1.17996,1.1798,1.17996,230,8,0
2026-02-26 23:30:00,1.17996,1.18018,1.17995,1.18011,340,8,0
2026-02-26 23:45:00,1.18011,1.1803,1.17998,1.18029,292,8,0
2026-02-27 00:00:00,1.18029,1.18036,1.18004,1.18019,468,8,0
2026-02-27 00:15:00,1.18019,1.18054,1.1801300000000001,1.18035,452,8,0
2026-02-27 00:30:00,1.18035,1.18045,1.17973,1.17975,730,8,0
2026-02-27 00:45:00,1.17975,1.1799,1.17957,1.17961,831,8,0
2026-02-27 01:00:00,1.17961,1.18021,1.17959,1.17997,881,8,0
2026-02-27 01:15:00,1.17997,1.18003,1.17938,1.17954,780,8,0
2026-02-27 01:30:00,1.1795499999999999,1.17999,1.17943,1.17963,659,8,0
2026-02-27 01:45:00,1.17963,1.17967,1.17886,1.17897,740,8,0
2026-02-27 02:00:00,1.17898,1.1796,1.17898,1.1795499999999999,695,8,0
2026-02-27 02:15:00,1.1795499999999999,1.1797900000000001,1.17936,1.17954,368,8,0
2026-02-27 02:30:00,1.17954,1.17978,1.17953,1.17964,442,8,0
2026-02-27 02:45:00,1.17964,1.18011,1.17957,1.18003,418,8,0
2026-02-27 03:00:00,1.18002,1.18018,1.17998,1.18008,432,8,0
2026-02-27 03:15:00,1.18008,1.18054,1.18004,1.18051,408,8,0
2026-02-27 03:30:00,1.18051,1.18051,1.18028,1.18035,256,8,0
